<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GDAX.BTC-USD;D;20170902;000000;4948.0000000;4980.0000000;4500.0000000;4649.9900000;19572
GDAX.BTC-USD;D;20170903;000000;4642.3900000;4749.9900000;4524.0000000;4626.0500000;11569
GDAX.BTC-USD;D;20170904;000000;4626.0500000;4628.0500000;4234.1600000;4498.2500000;20525
GDAX.BTC-USD;D;20170905;000000;4498.4600000;4514.9500000;4242.3800000;4432.5100000;17329
GDAX.BTC-USD;D;20170906;000000;4432.5100000;4692.0000000;4431.0000000;4616.1800000;16159
GDAX.BTC-USD;D;20170907;000000;4616.1800000;4665.4400000;4475.0100000;4624.1800000;8440
GDAX.BTC-USD;D;20170908;000000;4624.1800000;4679.9900000;4140.0000000;4350.0000000;20466
GDAX.BTC-USD;D;20170909;000000;4350.0000000;4449.9500000;4180.0000000;4334.3600000;8372
GDAX.BTC-USD;D;20170910;000000;4334.3600000;4349.9900000;4139.0000000;4251.3600000;8321
GDAX.BTC-USD;D;20170911;000000;4251.3600000;4365.0000000;4111.1400000;4210.7200000;7575
GDAX.BTC-USD;D;20170912;000000;4210.7200000;4375.3700000;4080.0000000;4164.5200000;10429
GDAX.BTC-USD;D;20170913;000000;4164.5200000;4174.5300000;3726.0000000;3855.3200000;20427
GDAX.BTC-USD;D;20170914;000000;3855.6100000;3923.0000000;3230.0500000;3250.4000000;32522
GDAX.BTC-USD;D;20170915;000000;3249.9900000;3894.4800000;2975.0100000;3740.0200000;47724
GDAX.BTC-USD;D;20170916;000000;3740.0200000;4042.9800000;3600.0000000;3726.5100000;15859
GDAX.BTC-USD;D;20170917;000000;3726.5100000;3726.5100000;3621.2100000;3650.0100000;1631
GDAX.BTC-USD;D;20170919;000000;3962.6900000;4049.0000000;3874.2900000;3910.1100000;6267
GDAX.BTC-USD;D;20170920;000000;3910.1100000;4009.7500000;3850.0100000;3990.6700000;3189
GDAX.BTC-USD;D;20170921;000000;3891.5300000;3903.5700000;3571.0000000;3617.4700000;13034
GDAX.BTC-USD;D;20170922;000000;3617.4700000;3767.7700000;3509.7900000;3619.0100000;11004
GDAX.BTC-USD;D;20170923;000000;3619.0100000;3818.8900000;3580.0000000;3787.3300000;5429
GDAX.BTC-USD;D;20170924;000000;3787.3300000;3789.3600000;3630.0100000;3669.0100000;3759
GDAX.BTC-USD;D;20170925;000000;3669.0100000;3969.3700000;3669.0100000;3919.7800000;6216
GDAX.BTC-USD;D;20170926;000000;3919.9800000;3960.0000000;3854.2900000;3885.0900000;3353
GDAX.BTC-USD;D;20170927;000000;3885.0900000;4228.3900000;3880.3600000;4200.0000000;7528
GDAX.BTC-USD;D;20170928;000000;4200.0000000;4269.9500000;4122.0000000;4189.4200000;4821
GDAX.BTC-USD;D;20170929;000000;4189.4200000;4212.9900000;4015.1700000;4156.9900000;5818
GDAX.BTC-USD;D;20170930;000000;4156.9900000;4356.2800000;4143.5200000;4339.0000000;3487
GDAX.BTC-USD;D;20171001;000000;4339.0100000;4396.9900000;4256.9200000;4394.8100000;3342
GDAX.BTC-USD;D;20171002;000000;4394.8100000;4470.0000000;4354.2300000;4392.7100000;5182
GDAX.BTC-USD;D;20171003;000000;4392.7100000;4419.9500000;4240.0000000;4307.9900000;5742
GDAX.BTC-USD;D;20171004;000000;4307.9900000;4344.0000000;4180.0000000;4214.8400000;3699
GDAX.BTC-USD;D;20171005;000000;4214.8400000;4365.2100000;4150.0100000;4320.0400000;3758
GDAX.BTC-USD;D;20171006;000000;4320.0200000;4407.0000000;4299.9900000;4362.9900000;3944
GDAX.BTC-USD;D;20171007;000000;4363.0000000;4449.4200000;4326.0000000;4425.0000000;1880
GDAX.BTC-USD;D;20171008;000000;4425.0000000;4612.0000000;4420.0100000;4603.4900000;4347
GDAX.BTC-USD;D;20171009;000000;4603.5000000;4875.3900000;4561.0000000;4769.5500000;8343
GDAX.BTC-USD;D;20171010;000000;4769.5500000;4925.6500000;4701.5300000;4750.0000000;8235
GDAX.BTC-USD;D;20171011;000000;4750.0000000;4869.9700000;4720.2100000;4814.9900000;4329
GDAX.BTC-USD;D;20171012;000000;4814.9900000;5440.9200000;4809.5900000;5440.0000000;11913
GDAX.BTC-USD;D;20171013;000000;5440.0000000;5867.0000000;5390.0000000;5624.8000000;13832
GDAX.BTC-USD;D;20171014;000000;5624.8700000;5839.8000000;5567.8600000;5819.1300000;5552
GDAX.BTC-USD;D;20171015;000000;5819.1300000;5849.8300000;5455.5000000;5693.7000000;4931
GDAX.BTC-USD;D;20171016;000000;5693.7000000;5785.3000000;5575.5500000;5754.9000000;5209
GDAX.BTC-USD;D;20171017;000000;5754.9000000;5769.9900000;5525.0000000;5594.0000000;4994
GDAX.BTC-USD;D;20171018;000000;5593.9700000;5600.0000000;5102.0000000;5574.4400000;10258
GDAX.BTC-USD;D;20171019;000000;5574.0200000;5750.0000000;5529.4400000;5704.0100000;5351
GDAX.BTC-USD;D;20171020;000000;5704.0000000;6063.9900000;5630.0000000;5989.1000000;9108
GDAX.BTC-USD;D;20171021;000000;5989.1000000;6189.1000000;5868.7600000;6024.8600000;7586
GDAX.BTC-USD;D;20171022;000000;6024.8500000;6082.3000000;5755.9500000;6005.0500000;5498
GDAX.BTC-USD;D;20171023;000000;6005.0500000;6057.0200000;5650.9800000;5905.9900000;9619
GDAX.BTC-USD;D;20171024;000000;5906.0000000;5906.0000000;5462.1900000;5525.4300000;9518
GDAX.BTC-USD;D;20171025;000000;5525.4300000;5765.0000000;5376.7100000;5739.9700000;8057
GDAX.BTC-USD;D;20171026;000000;5739.9700000;5985.0000000;5701.0000000;5891.6100000;6777
GDAX.BTC-USD;D;20171027;000000;5891.6100000;5998.0000000;5708.8000000;5780.0000000;5271
GDAX.BTC-USD;D;20171028;000000;5780.0000000;5893.9700000;5715.0000000;5752.0100000;3026
GDAX.BTC-USD;D;20171029;000000;5752.0100000;6290.0000000;5728.0000000;6140.0100000;5731
GDAX.BTC-USD;D;20171030;000000;6140.0100000;6200.0000000;6028.0000000;6124.1600000;4346
GDAX.BTC-USD;D;20171031;000000;6124.1600000;6472.1300000;6099.0000000;6445.0100000;7187
GDAX.BTC-USD;D;20171101;000000;6445.0100000;6783.6900000;6365.5400000;6783.6900000;10939
GDAX.BTC-USD;D;20171102;000000;6783.6900000;7445.0000000;6759.0000000;7039.9800000;15066
GDAX.BTC-USD;D;20171103;000000;7039.9900000;7449.9900000;6955.8900000;7170.0100000;11209
GDAX.BTC-USD;D;20171104;000000;7170.0100000;7498.0000000;7011.1000000;7412.5500000;6927
GDAX.BTC-USD;D;20171105;000000;7412.3500000;7630.0000000;7312.0000000;7392.0000000;7527
GDAX.BTC-USD;D;20171106;000000;7391.9500000;7432.4900000;6900.7300000;6969.7600000;10440
GDAX.BTC-USD;D;20171107;000000;6969.7600000;7232.8400000;6968.4900000;7126.6300000;7362
GDAX.BTC-USD;D;20171108;000000;7128.9900000;7898.0000000;7035.0000000;7467.9600000;12802
GDAX.BTC-USD;D;20171109;000000;7467.9700000;7470.0100000;7079.0000000;7156.0000000;8807
GDAX.BTC-USD;D;20171110;000000;7156.0000000;7350.0000000;6427.0300000;6577.6200000;15087
GDAX.BTC-USD;D;20171111;000000;6577.6300000;6894.9900000;6201.0100000;6346.7000000;12831
GDAX.BTC-USD;D;20171112;000000;6346.6400000;6486.0000000;5511.1100000;5886.3500000;18110
GDAX.BTC-USD;D;20171113;000000;5886.3500000;6841.4500000;5850.0000000;6535.8700000;13946
GDAX.BTC-USD;D;20171114;000000;6535.8700000;6748.0000000;6465.4100000;6605.0000000;9389
GDAX.BTC-USD;D;20171115;000000;6605.0000000;7349.0000000;6605.0000000;7294.0000000;12737
GDAX.BTC-USD;D;20171116;000000;7294.0000000;7985.3700000;7130.0000000;7838.5300000;12981
GDAX.BTC-USD;D;20171117;000000;7838.6000000;7988.5000000;7536.0000000;7714.7100000;10485
GDAX.BTC-USD;D;20171118;000000;7714.7000000;7847.9800000;7502.0000000;7777.0100000;7395
GDAX.BTC-USD;D;20171119;000000;7777.0100000;8098.6200000;7700.1200000;8031.8200000;6025
GDAX.BTC-USD;D;20171120;000000;8031.8300000;8293.2500000;7969.0000000;8256.0100000;8203
GDAX.BTC-USD;D;20171121;000000;8256.0100000;8375.0000000;7803.1500000;8109.0000000;14406
GDAX.BTC-USD;D;20171122;000000;8109.0000000;8298.9800000;8103.1300000;8250.0000000;7454
GDAX.BTC-USD;D;20171123;000000;8250.0000000;8274.9800000;8031.1600000;8031.1600000;6365
GDAX.BTC-USD;D;20171124;000000;8031.1600000;8324.0000000;7900.0000000;8215.0100000;7890
GDAX.BTC-USD;D;20171125;000000;8215.0100000;8795.5000000;8203.9800000;8795.5000000;9162
GDAX.BTC-USD;D;20171126;000000;8795.5000000;9596.0000000;8795.5000000;9401.1100000;13597
GDAX.BTC-USD;D;20171127;000000;9401.1100000;9795.0000000;9401.0100000;9768.7100000;13020
GDAX.BTC-USD;D;20171128;000000;9768.7100000;9989.9500000;9705.9900000;9949.0000000;10084
GDAX.BTC-USD;D;20171129;000000;9949.0000000;11485.0000000;8595.5500000;9935.9800000;23760
GDAX.BTC-USD;D;20171130;000000;9920.8100000;10850.0000000;9135.6000000;9903.0000000;17213
GDAX.BTC-USD;D;20171201;000000;9903.0100000;10937.0000000;9517.0000000;10869.8400000;16120
GDAX.BTC-USD;D;20171202;000000;10869.8500000;11100.0000000;10701.0100000;10930.2400000;10193
GDAX.BTC-USD;D;20171203;000000;10930.2400000;11891.0000000;10601.0000000;11290.0000000;12462
GDAX.BTC-USD;D;20171204;000000;11290.0000000;11643.9800000;10950.0000000;11643.9800000;9555
GDAX.BTC-USD;D;20171205;000000;11643.9900000;11875.0000000;11532.0000000;11718.3500000;8562
GDAX.BTC-USD;D;20171206;000000;11718.3400000;14345.0000000;11717.5000000;14090.0000000;18890
GDAX.BTC-USD;D;20171207;000000;14090.0000000;19500.0000000;13500.0000000;17390.0100000;22192
GDAX.BTC-USD;D;20171208;000000;17390.0100000;17777.6900000;13790.0000000;16367.0300000;21471
GDAX.BTC-USD;D;20171209;000000;16367.0300000;16499.0000000;13550.0000000;15309.9800000;12085
GDAX.BTC-USD;D;20171210;000000;15309.9900000;16240.0000000;13501.0000000;15290.0100000;17839
GDAX.BTC-USD;D;20171211;000000;15290.0100000;17493.0000000;15200.1100000;16885.7600000;13555
GDAX.BTC-USD;D;20171212;000000;16885.7600000;18149.9000000;16375.0000000;17730.1200000;10518
GDAX.BTC-USD;D;20171213;000000;17730.1200000;17900.0000000;15700.0000000;16689.6100000;10066
GDAX.BTC-USD;D;20171214;000000;16689.6200000;17199.6000000;16256.0000000;16749.7800000;5896
GDAX.BTC-USD;D;20171215;000000;16749.7900000;17899.0000000;16745.0000000;17738.6700000;9299
GDAX.BTC-USD;D;20171216;000000;17738.6800000;19797.0000000;17630.0000000;19650.0100000;9289
GDAX.BTC-USD;D;20171217;000000;19650.0200000;19891.9900000;19010.0100000;19378.9900000;6353
GDAX.BTC-USD;D;20171218;000000;19378.9900000;19385.0000000;18200.0100000;19039.0100000;8680
GDAX.BTC-USD;D;20171219;000000;19039.0100000;19099.0000000;16800.5100000;17838.7300000;11276
GDAX.BTC-USD;D;20171220;000000;17838.7300000;17890.0000000;14001.0000000;16496.8900000;15940
GDAX.BTC-USD;D;20171221;000000;16496.9000000;17364.5700000;15156.7900000;15758.8000000;11281
GDAX.BTC-USD;D;20171222;000000;15758.8000000;15974.9500000;10400.0000000;14210.5700000;30511
GDAX.BTC-USD;D;20171223;000000;14229.4700000;16261.0000000;13750.0000000;15075.8900000;12156
GDAX.BTC-USD;D;20171224;000000;15075.8900000;15109.2700000;13210.0000000;14221.9400000;9902
GDAX.BTC-USD;D;20171225;000000;14221.9300000;14774.0000000;13500.0000000;14171.9800000;6055
GDAX.BTC-USD;D;20171226;000000;14171.9900000;16148.0000000;14171.9800000;15790.8800000;9402
GDAX.BTC-USD;D;20171227;000000;15790.8800000;16490.0000000;14524.3700000;15360.0000000;9472
GDAX.BTC-USD;D;20171228;000000;15360.0100000;15489.0000000;13500.0000000;14450.0100000;13194
GDAX.BTC-USD;D;20171229;000000;14450.0100000;15105.3400000;14041.8100000;14565.0500000;7970
GDAX.BTC-USD;D;20171230;000000;14565.0400000;14639.7900000;12500.0000000;12839.9900000;10380
GDAX.BTC-USD;D;20171231;000000;12839.9800000;14280.2600000;12633.8000000;13863.1300000;8130
GDAX.BTC-USD;D;20180101;000000;13863.1400000;13889.0000000;12952.5000000;13480.0100000;5208
GDAX.BTC-USD;D;20180102;000000;13480.0000000;15275.0000000;13005.0100000;14781.5100000;10444
GDAX.BTC-USD;D;20180103;000000;14781.5200000;15400.0000000;14628.0000000;15098.1400000;8382
GDAX.BTC-USD;D;20180104;000000;15098.2300000;15400.0000000;14230.0000000;15144.9900000;9077
GDAX.BTC-USD;D;20180105;000000;15145.0000000;17178.0000000;14824.0500000;16960.0100000;9286
GDAX.BTC-USD;D;20180106;000000;16960.0100000;17174.0000000;16251.0100000;17098.9900000;5554
GDAX.BTC-USD;D;20180107;000000;17099.0000000;17115.0100000;15755.0100000;16174.2200000;4676
GDAX.BTC-USD;D;20180108;000000;16174.2200000;16275.0000000;14000.0000000;14993.7400000;9735
GDAX.BTC-USD;D;20180109;000000;14993.7300000;15384.0000000;14230.0000000;14480.9900000;6738
GDAX.BTC-USD;D;20180110;000000;14481.0000000;14875.1800000;13550.0100000;14875.1800000;10128
GDAX.BTC-USD;D;20180111;000000;14875.1700000;14970.0000000;12800.0100000;13308.0600000;11499
GDAX.BTC-USD;D;20180112;000000;13308.0600000;14080.8300000;12900.0000000;13820.0000000;6729
GDAX.BTC-USD;D;20180113;000000;13820.0000000;14500.0000000;13792.2500000;14187.9500000;4418
GDAX.BTC-USD;D;20180114;000000;14187.9400000;14332.8500000;13110.0000000;13656.2300000;4473
GDAX.BTC-USD;D;20180115;000000;13656.2300000;14253.0000000;13416.0000000;13590.0000000;4423
GDAX.BTC-USD;D;20180116;000000;13590.0000000;13643.6600000;9928.6200000;11570.0100000;20329
GDAX.BTC-USD;D;20180117;000000;11570.0100000;12358.8900000;9017.4200000;11200.0100000;22945
GDAX.BTC-USD;D;20180118;000000;11204.6400000;12122.5000000;10687.2100000;11305.5300000;13244
GDAX.BTC-USD;D;20180119;000000;11305.5300000;11973.9900000;11050.0000000;11498.9900000;7920
GDAX.BTC-USD;D;20180120;000000;11499.0000000;12985.5500000;11498.9900000;12762.8000000;8751
GDAX.BTC-USD;D;20180121;000000;12762.8000000;12762.8000000;11118.0000000;11518.1700000;7617
GDAX.BTC-USD;D;20180122;000000;11518.1700000;11849.0000000;10025.0000000;10766.7000000;10282
GDAX.BTC-USD;D;20180123;000000;10766.7000000;11370.0000000;9945.0000000;10824.9400000;9783
GDAX.BTC-USD;D;20180124;000000;10824.9500000;11450.0000000;10450.0000000;11356.7900000;7109
GDAX.BTC-USD;D;20180125;000000;11356.8000000;11690.0000000;10851.0000000;11118.0000000;5574
GDAX.BTC-USD;D;20180126;000000;11118.0000000;11570.0000000;10316.5000000;11086.8900000;8425
GDAX.BTC-USD;D;20180127;000000;11086.8800000;11494.0800000;10850.0000000;11319.0000000;5126
GDAX.BTC-USD;D;20180128;000000;11319.0000000;11695.0000000;11234.3800000;11536.0000000;6112
GDAX.BTC-USD;D;20180129;000000;11536.0000000;11570.0000000;10840.0000000;11123.0100000;4859
GDAX.BTC-USD;D;20180130;000000;11123.0100000;11150.0000000;9720.0000000;9995.0000000;11084
GDAX.BTC-USD;D;20180131;000000;9995.0000000;10299.9500000;9601.0200000;10099.9900000;8380
GDAX.BTC-USD;D;20180201;000000;10099.9900000;10166.0000000;8400.0000000;9014.2300000;14043
GDAX.BTC-USD;D;20180202;000000;9014.2200000;9090.0000000;7540.0000000;8787.5200000;18946
GDAX.BTC-USD;D;20180203;000000;8787.5200000;9499.0000000;8124.0900000;9240.0000000;10054
GDAX.BTC-USD;D;20180204;000000;9227.8000000;9350.0000000;7859.0000000;8167.9100000;9528
GDAX.BTC-USD;D;20180205;000000;8167.9000000;8349.1600000;6425.7500000;6905.1900000;21181
GDAX.BTC-USD;D;20180206;000000;6905.2000000;7944.6400000;5873.0000000;7688.4600000;36570
GDAX.BTC-USD;D;20180207;000000;7688.4700000;8650.0000000;7212.8200000;7575.7500000;21087
GDAX.BTC-USD;D;20180208;000000;7575.7600000;8625.0000000;7560.0000000;8218.1000000;13702
GDAX.BTC-USD;D;20180209;000000;8218.0700000;8700.0000000;7750.0000000;8671.0100000;10736
GDAX.BTC-USD;D;20180210;000000;8671.0000000;9090.0000000;8155.0100000;8547.4900000;10314
GDAX.BTC-USD;D;20180211;000000;8547.4800000;8547.4900000;7857.7800000;8072.9900000;7472
GDAX.BTC-USD;D;20180212;000000;8073.0000000;8950.0000000;8072.9900000;8872.2800000;7935
GDAX.BTC-USD;D;20180213;000000;8872.2700000;8925.0000000;8393.1000000;8520.0100000;5663
GDAX.BTC-USD;D;20180214;000000;8520.0100000;9482.5000000;8520.0000000;9472.9800000;8968
GDAX.BTC-USD;D;20180215;000000;9472.9800000;10249.8100000;9342.4600000;10031.2300000;7900
GDAX.BTC-USD;D;20180216;000000;10027.8000000;10307.6800000;9730.0100000;10167.4900000;5297
GDAX.BTC-USD;D;20180217;000000;10167.4900000;11149.0000000;10057.0000000;11121.5000000;6183
GDAX.BTC-USD;D;20180218;000000;11121.5000000;11299.1000000;10159.0000000;10380.0400000;6655
GDAX.BTC-USD;D;20180219;000000;10380.0400000;11274.1100000;10297.3900000;11140.0000000;4555
GDAX.BTC-USD;D;20180220;000000;11140.0000000;11775.0000000;11000.0100000;11235.5700000;7124
GDAX.BTC-USD;D;20180221;000000;11235.5700000;11278.4800000;10250.0000000;10454.2700000;7526
GDAX.BTC-USD;D;20180222;000000;10450.0100000;10900.0000000;9715.2700000;9830.0000000;7323
GDAX.BTC-USD;D;20180223;000000;9830.0000000;10390.7700000;9576.4300000;10144.9900000;5952
GDAX.BTC-USD;D;20180224;000000;10144.0000000;10494.1400000;9372.7200000;9688.6200000;5517
GDAX.BTC-USD;D;20180225;000000;9688.6100000;9850.0000000;9324.7500000;9595.4200000;3690
GDAX.BTC-USD;D;20180226;000000;9600.0000000;10447.7400000;9404.0000000;10300.0000000;4965
GDAX.BTC-USD;D;20180227;000000;10300.0000000;10845.0700000;10134.0200000;10566.5700000;5044
GDAX.BTC-USD;D;20180228;000000;10556.2900000;11044.0000000;10263.0000000;10307.2700000;5203
GDAX.BTC-USD;D;20180301;000000;10307.2600000;11075.0000000;10213.9900000;10895.9200000;4383
GDAX.BTC-USD;D;20180302;000000;10895.9300000;11149.0000000;10765.0000000;11000.0000000;4410
GDAX.BTC-USD;D;20180303;000000;11000.0100000;11494.5700000;11000.0000000;11432.5000000;4131
GDAX.BTC-USD;D;20180304;000000;11432.5100000;11487.0000000;11041.0000000;11469.9000000;2967
GDAX.BTC-USD;D;20180305;000000;11469.9000000;11645.3600000;11368.3400000;11377.5400000;3283
GDAX.BTC-USD;D;20180306;000000;11371.5000000;11395.6300000;10565.8500000;10700.0000000;17201
GDAX.BTC-USD;D;20180307;000000;10700.0000000;10892.2100000;9400.0000000;9925.0000000;8723
GDAX.BTC-USD;D;20180308;000000;9925.0000000;10098.0000000;9064.9700000;9304.8900000;8428
GDAX.BTC-USD;D;20180309;000000;9304.9000000;9410.0000000;8370.0000000;9255.0000000;20552
GDAX.BTC-USD;D;20180310;000000;9255.0000000;9518.7700000;8727.6800000;8795.4400000;14499
GDAX.BTC-USD;D;20180311;000000;8795.4500000;9759.9800000;8516.0000000;9533.8800000;19200
GDAX.BTC-USD;D;20180312;000000;9533.8800000;9890.0000000;8780.4900000;9120.0000000;19435
GDAX.BTC-USD;D;20180313;000000;9120.0000000;9472.8800000;8855.0000000;9145.4100000;15807
GDAX.BTC-USD;D;20180314;000000;9145.4200000;9340.0000000;7931.0000000;8207.0200000;24926
GDAX.BTC-USD;D;20180315;000000;8207.0200000;8400.0000000;7666.0000000;8259.9900000;25837
GDAX.BTC-USD;D;20180316;000000;8260.0000000;8600.0000000;7911.0000000;8275.0000000;15687
GDAX.BTC-USD;D;20180317;000000;8274.0900000;8349.8200000;7751.0000000;7857.6000000;12431
GDAX.BTC-USD;D;20180318;000000;7857.5900000;8302.7300000;7310.0000000;8192.0000000;27669
GDAX.BTC-USD;D;20180319;000000;8192.0000000;8757.5000000;8108.3100000;8589.0000000;22838
GDAX.BTC-USD;D;20180320;000000;8589.0000000;9046.2600000;8316.1500000;8900.0000000;16561
GDAX.BTC-USD;D;20180321;000000;8900.0000000;9174.0000000;8745.0000000;8891.8100000;14734
GDAX.BTC-USD;D;20180322;000000;8891.8100000;9073.9300000;8467.2700000;8715.0900000;13928
GDAX.BTC-USD;D;20180323;000000;8715.0900000;8927.8100000;8280.0400000;8927.1000000;13829
GDAX.BTC-USD;D;20180324;000000;8927.8000000;8999.0000000;8508.0000000;8531.3400000;10191
GDAX.BTC-USD;D;20180325;000000;8531.9600000;8670.0000000;8359.4500000;8453.0000000;7882
GDAX.BTC-USD;D;20180326;000000;8453.0000000;8498.0000000;7854.0000000;8145.0000000;17640
GDAX.BTC-USD;D;20180327;000000;8144.9900000;8219.9900000;7757.0000000;7793.6100000;13919
GDAX.BTC-USD;D;20180328;000000;7793.6100000;8088.0000000;7727.7600000;7942.7200000;8088
GDAX.BTC-USD;D;20180329;000000;7942.7300000;7957.0000000;6905.0000000;7080.0000000;20467
GDAX.BTC-USD;D;20180330;000000;7080.0000000;7275.3500000;6600.0000000;6848.0100000;27989
GDAX.BTC-USD;D;20180331;000000;6848.0100000;7200.0000000;6780.0000000;6928.5000000;13865
GDAX.BTC-USD;D;20180401;000000;6928.5000000;7044.4600000;6450.0000000;6816.0100000;14634
GDAX.BTC-USD;D;20180402;000000;6816.0100000;7100.0000000;6777.2800000;7045.0100000;9101
GDAX.BTC-USD;D;20180403;000000;7045.0100000;7520.0000000;7016.8000000;7424.9000000;18284
GDAX.BTC-USD;D;20180404;000000;7424.9100000;7424.9100000;6708.4600000;6791.6800000;12642
GDAX.BTC-USD;D;20180405;000000;6791.6800000;6923.1000000;6568.6400000;6785.8500000;10498
GDAX.BTC-USD;D;20180406;000000;6785.8600000;6847.0000000;6518.8800000;6619.0100000;8094
GDAX.BTC-USD;D;20180407;000000;6619.0100000;7059.0000000;6605.0800000;6894.0100000;4375
GDAX.BTC-USD;D;20180408;000000;6894.0100000;7099.9900000;6891.8300000;7020.0100000;2592
GDAX.BTC-USD;D;20180409;000000;7020.0100000;7169.5300000;6617.0000000;6771.1300000;13317
GDAX.BTC-USD;D;20180410;000000;6771.1400000;6885.6400000;6661.1900000;6824.9900000;6006
GDAX.BTC-USD;D;20180411;000000;6825.0000000;6972.2700000;6806.0100000;6942.9900000;7323
GDAX.BTC-USD;D;20180412;000000;6943.0000000;8050.0000000;6767.7700000;7916.0000000;29193
GDAX.BTC-USD;D;20180413;000000;7915.9900000;8220.0000000;7760.0000000;7893.1900000;18171
GDAX.BTC-USD;D;20180414;000000;7893.1900000;8150.0000000;7830.0000000;8003.1100000;7396
GDAX.BTC-USD;D;20180415;000000;8003.1200000;8392.5600000;8003.1100000;8355.2500000;9259
GDAX.BTC-USD;D;20180416;000000;8355.2400000;8398.9800000;7905.9900000;8048.9300000;12863
GDAX.BTC-USD;D;20180417;000000;8048.9200000;8162.5000000;7822.0000000;7892.1000000;7005
GDAX.BTC-USD;D;20180418;000000;7892.1100000;8239.5000000;7879.8000000;8152.0500000;6858
GDAX.BTC-USD;D;20180419;000000;8152.0500000;8300.0000000;8101.4700000;8274.0000000;9890
GDAX.BTC-USD;D;20180420;000000;8274.0000000;8929.3800000;8216.2100000;8866.2700000;12378
